Order_ID,Agent_Age,Store_Latitude,Store_Longitude,Order_Date,Order_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Drop_Distance,Wait_Time,Dissatisfied
mjax988080440,19,,,19038.0,1080.0,1,3,1,0,150.0,14,,0,0
cjno852359737,7,18.533811,73.899315,19086.0,1285.0,4,1,1,0,120.0,9,19.882241811751964,2,0
swpu946522338,16,11.003669,76.976494,19066.0,570.0,1,2,1,0,105.0,13,1.554950180979803,0,0
tnmk570006786,5,22.761593,75.886362,19087.0,625.0,0,2,2,3,65.0,10,3.0205717457500154,1,0
mllu008735332,20,13.029198,77.570997,19072.0,1340.0,3,2,1,0,115.0,6,9.295656989001298,0,0
yyvc587792257,17,18.546947,73.900626,19088.0,1120.0,1,3,1,0,215.0,14,10.706315319294273,0,0
qhkc927382974,5,12.914264,77.6784,19088.0,1070.0,0,3,1,0,175.0,12,12.396712257294284,0,0
ltml836807213,17,13.027018,80.254791,19078.0,1055.0,2,3,1,0,170.0,8,10.844873954336267,0,0
owek577496381,19,21.170798,72.790489,19071.0,1080.0,2,3,1,0,150.0,9,19.73032946503108,2,0
gzqp937574688,7,13.026286,80.275235,19060.0,1135.0,3,3,2,0,26.0,5,9.295709283635453,0,0
lhqv618640899,19,21.186884,72.793616,19055.0,1380.0,3,2,1,0,16.0,5,19.729348027031108,2,0
gzzm343466984,1,21.149669,72.772629,19064.0,1200.0,4,1,2,0,95.0,0,7.5900214384297335,1,0
awah620770123,7,10.96185,76.971082,19084.0,1125.0,1,3,2,3,27.0,5,13.994592406584347,0,0
spps058363058,11,23.351489,85.324253,19062.0,1150.0,4,1,3,0,110.0,4,7.536180450634203,2,0
avsa462022455,6,19.221315,72.862381,19082.0,1420.0,1,2,1,0,105.0,8,10.686337988740375,2,0
vwdw362653865,14,26.891191,75.802083,19072.0,1295.0,1,1,1,0,135.0,1,7.440304297282753,2,0
qbre973369238,5,21.175104,72.804342,19054.0,520.0,3,2,2,3,55.0,15,1.5179788839585027,0,0
cfen725032141,1,18.994049,72.825203,19072.0,1375.0,2,2,1,0,80.0,2,4.583030625251179,1,0
tejb339233341,8,22.722634,75.886959,19062.0,1350.0,0,2,1,1,65.0,3,9.062281834867486,2,0
pnuj386383434,2,21.15276,72.778059,19083.0,525.0,5,2,1,0,95.0,6,3.036120069998185,2,0
wazw492576662,4,13.054347,80.257221,19078.0,1160.0,3,1,2,0,140.0,2,10.844300621894396,1,0
nban676898032,2,21.173343,72.792731,19081.0,1295.0,4,1,2,3,60.0,13,7.589467220002331,0,0
cswc761298100,20,18.546258,73.904337,19082.0,1070.0,2,3,1,3,150.0,14,13.764913193722668,1,0
bbig626704809,18,12.326356,76.619103,19081.0,655.0,3,2,2,0,120.0,4,3.102765054159252,0,0
nsgs190258953,3,19.121999,72.908493,19087.0,695.0,1,0,2,0,155.0,13,3.054305578415364,1,1
ewqu592322983,2,11.010375,76.95295,19074.0,1260.0,4,1,1,0,120.0,4,13.993481240858115,0,0
rxbu533296606,9,,,19059.0,1330.0,0,2,1,3,100.0,1,,1,0
qany972333194,4,19.1813,72.836191,19052.0,1070.0,4,3,2,3,17.0,5,7.634172816143166,0,0
ucsg909640433,14,19.178321,72.834715,19072.0,495.0,0,2,1,0,90.0,7,1.5269331229160865,2,0
fgfj367724886,5,30.893234,75.82172,19041.0,1215.0,1,1,1,0,190.0,14,13.17343429381391,2,0
twhf827072529,7,17.433809,78.386744,19053.0,1345.0,2,2,1,3,60.0,8,16.872927418719993,0,0
nfex001408652,15,23.218998,77.373573,19035.0,1175.0,5,1,2,0,220.0,6,19.600185969335048,0,1
zljn764196742,11,13.064181,80.236442,19052.0,550.0,4,2,2,3,75.0,2,1.54924631116194,2,0
yodn198159518,18,26.921411,75.793604,19069.0,1315.0,3,1,1,0,40.0,5,10.414812499573875,2,1
hnyg335094589,14,11.022298,76.998349,19079.0,1050.0,2,3,1,0,185.0,0,4.66463214926593,0,1
aotn919946213,6,25.450317,81.831681,19036.0,945.0,3,3,1,3,110.0,3,5.984646181261868,1,0
stjx553952010,7,19.003517,72.82765,19058.0,1095.0,2,3,3,3,110.0,1,9.165436705070869,2,0
jkbj594502440,10,21.170798,72.790489,19078.0,1435.0,3,2,1,0,85.0,7,13.660304126218064,3,0
htlu240769213,10,9.985697,76.281128,19041.0,1370.0,3,2,2,3,70.0,0,12.458702907168766,1,0
jwwe634406249,4,22.311844,73.165081,19072.0,1030.0,5,3,1,0,125.0,11,9.07446468201015,1,0
jshf528011392,4,17.424114,78.347554,19055.0,1115.0,2,3,1,0,110.0,13,12.271998208269219,2,0
sdyv638832372,4,18.543626,73.905101,19088.0,1275.0,3,1,1,3,75.0,3,13.765011858760108,0,0
nzhe398516441,6,13.081878,80.248519,19061.0,1355.0,3,2,3,0,90.0,10,10.843721893347185,1,0
qmya218690044,15,11.006686,76.951736,19067.0,1080.0,2,3,1,0,210.0,12,20.21226394004648,2,1
vhsu634106060,6,18.539299,73.897902,19064.0,595.0,2,2,2,0,90.0,15,3.059218998881136,0,0
irkv414941743,6,12.284747,76.625861,19054.0,1075.0,0,3,1,3,120.0,7,4.654458406626018,0,0
alts722180902,8,22.753659,75.903365,19085.0,1030.0,0,3,3,0,70.0,3,9.061353966600347,1,0
jglf304206430,8,,,19035.0,1090.0,1,3,2,0,195.0,6,,2,0
uvhu876188271,2,22.75004,75.902847,19061.0,1215.0,3,1,1,0,170.0,15,13.591519386308793,2,0
auqo022771867,20,26.911927,75.797282,19077.0,1045.0,1,3,1,0,135.0,10,8.927480425054231,1,0
fagf413768730,18,21.17106,72.789292,19056.0,1430.0,0,2,1,0,80.0,13,9.107284201918876,3,0
drgm418659428,1,12.3085,76.665808,19088.0,1070.0,1,3,1,0,35.0,5,13.962004343954739,0,0
fhrc249433496,3,18.51421,73.838429,19062.0,1400.0,1,2,3,0,95.0,12,9.177783656275444,0,0
tpfc459258516,12,10.994136,76.963303,19088.0,1410.0,3,2,1,0,115.0,7,20.212680295861603,0,0
ldzj524201092,0,11.003681,76.975525,19084.0,,6,4,2,0,125.0,15,20.21236367487059,3,1
mtrt804171074,3,11.003681,76.975525,19069.0,1160.0,3,1,2,0,120.0,12,20.21236367487059,1,0
kglc742458857,9,,,19058.0,1410.0,2,2,2,0,75.0,0,,0,0
nith498613020,13,12.321214,76.621094,19060.0,1280.0,1,1,3,3,175.0,13,7.75677275909668,2,0
kett368714306,19,,,19088.0,1100.0,5,3,1,3,140.0,8,,2,0
xrbq315790930,9,26.913726,75.75282,19061.0,1245.0,1,1,2,0,160.0,2,11.902765808034964,1,1
gfhx502082149,18,22.539129,88.365507,19034.0,1190.0,1,1,2,0,150.0,15,4.534096520908487,2,0
povc260951225,16,11.022477,76.995667,19084.0,1065.0,1,3,1,0,175.0,6,10.883781468541267,1,0
odaw280142076,15,26.902908,75.792934,19058.0,535.0,4,2,1,3,50.0,4,2.976159387613671,2,0
ejfs796500412,9,12.326356,76.619103,19086.0,1250.0,2,1,2,0,135.0,14,20.16593954205366,2,0
ruai621603093,2,12.934365,77.616155,19065.0,1225.0,0,1,1,3,225.0,13,12.396234245113263,1,0
vvmj617999509,2,22.553227,88.353273,19036.0,650.0,0,2,1,0,75.0,15,3.022641048585022,2,0
duib783112685,6,25.454697,81.834492,19041.0,1255.0,3,1,3,3,115.0,14,16.455401178558933,0,0
snyn774931141,5,30.893244,75.821817,19041.0,1365.0,5,2,1,3,90.0,2,19.02663572039957,2,0
oktb994576935,5,11.001753,76.986241,19074.0,1260.0,0,1,1,0,240.0,1,20.21242765065459,1,0
ckzx644570628,9,19.065838,72.832658,19079.0,1360.0,5,2,3,0,50.0,8,9.163843230910993,1,0
thtf967990162,5,11.001753,76.986241,19065.0,1420.0,2,2,1,3,95.0,4,20.21242765065459,2,0
teny796880966,2,18.520016,73.830547,19059.0,1095.0,0,3,1,0,39.0,5,12.236518875749548,0,0
gbjk115490262,9,11.010375,76.95295,19066.0,580.0,0,2,2,3,75.0,7,1.5549331474367305,2,0
wtfe905359007,14,12.975377,77.696664,19083.0,1130.0,4,3,1,0,140.0,6,4.64844505017306,0,0
avbl308827511,19,26.90294,75.793007,19087.0,510.0,3,2,3,3,110.0,13,2.976159021144352,2,0
whxq401840967,4,22.74806,75.8934,19085.0,520.0,2,2,1,0,85.0,1,3.020706639820848,1,0
htrw930154665,11,26.766536,75.837333,19066.0,1230.0,1,1,1,0,155.0,9,7.443866993367354,0,0
dlgi223503169,15,19.003517,72.82765,19087.0,1230.0,5,1,2,0,130.0,10,9.165436705070869,2,0
obev527903694,15,25.451646,81.832796,19035.0,1045.0,1,3,2,0,170.0,12,19.446795862253076,2,0
zkoi901092525,4,26.49095,80.318656,19039.0,1195.0,1,1,2,0,215.0,7,13.41203396770306,2,0
jnbw626815045,10,18.516216,73.842527,19083.0,515.0,0,2,1,0,115.0,4,3.0594107982187784,0,0
gksb151707268,3,23.333017,85.3172,19052.0,1305.0,1,1,2,0,125.0,6,7.5366511561659495,2,0
vwsd747682587,7,21.183434,72.814492,19075.0,490.0,3,2,1,3,95.0,8,1.517939885817987,2,1
olja955510683,17,22.760072,75.892574,19082.0,1395.0,4,2,2,0,120.0,8,12.081149886335265,2,0
lbje555519801,9,23.374989,85.335486,19083.0,495.0,4,2,2,0,120.0,12,3.014385561380863,1,0
hczv076571627,20,23.235123,77.398886,19041.0,1090.0,5,3,2,0,190.0,11,10.554440907454081,0,1
orig907562406,3,26.849596,75.800512,19059.0,1345.0,2,2,2,3,60.0,2,13.393659551411588,2,0
cmpj328990278,20,11.008638,76.984311,19078.0,1240.0,3,1,1,0,140.0,13,10.88402836486565,0,0
dhqg572900072,19,19.131141,72.813074,19075.0,650.0,0,2,2,3,85.0,9,1.5270548523803655,0,0
xuhb110660356,16,27.157772,78.04725,19037.0,1035.0,5,3,2,0,110.0,15,11.891532705427096,1,0
guth254518457,17,12.304569,76.643622,19066.0,705.0,5,0,2,3,150.0,8,1.5514583744992787,2,0
wulq827535198,10,17.433809,78.386744,19066.0,910.0,0,3,1,1,29.0,5,6.136161459879009,1,0
kaqk839884317,13,,,19081.0,935.0,3,3,1,0,165.0,9,,2,0
pgbo890364370,6,26.914142,75.805704,19069.0,1220.0,3,1,1,0,100.0,8,11.902746728492795,2,0
xozu832743069,15,11.02091,76.940432,19083.0,1170.0,0,1,1,3,150.0,14,4.664642748896072,2,0
ktds898215553,12,26.902328,75.794257,19065.0,1155.0,0,1,1,2,250.0,6,20.828343664778306,1,0
knqv549693099,7,17.428294,78.404423,19062.0,1095.0,4,3,1,3,75.0,13,9.204136220812416,0,0
fwnn055254091,4,18.55144,73.804855,19077.0,635.0,0,2,1,3,70.0,10,3.059118030760586,0,0
eciw966510641,20,21.160437,72.774209,19066.0,1395.0,0,2,2,3,95.0,10,4.554002148202201,2,0
pqfa497895163,17,12.949934,77.699386,19066.0,550.0,2,2,2,0,105.0,11,1.5495871139522706,0,0
ogpt022927690,18,17.431477,78.40035,19088.0,1055.0,2,3,1,0,170.0,13,12.271766441096053,1,0
ynmm977604776,10,22.751234,75.88949,19054.0,510.0,4,2,1,3,80.0,11,3.0206750082467804,1,0
dsku892279466,13,26.88842,75.800689,19078.0,1155.0,4,1,1,0,115.0,6,13.3916586964025,1,0
hoqc236755507,7,11.006686,76.951736,19057.0,1305.0,1,1,2,0,220.0,6,20.21226394004648,2,1
rygz901165171,8,21.186884,72.793616,19088.0,1045.0,5,3,1,0,160.0,10,19.729348027031108,0,1
jgtq645883810,3,21.17106,72.789292,19066.0,580.0,5,2,1,0,125.0,0,3.035948809530015,1,1
jbtm230117424,17,18.994237,72.825553,19072.0,710.0,2,0,1,0,160.0,7,3.0553946629310085,0,1
nbsx450817133,1,21.175975,72.795503,19055.0,1420.0,0,2,2,1,130.0,13,12.142486110300183,1,0
xtvz167601905,6,12.935662,77.61413,19086.0,1340.0,2,2,3,0,75.0,4,20.142861143258497,0,0
ujbc152347359,4,19.131141,72.813074,19081.0,1280.0,1,1,1,0,26.0,5,7.63524746969695,1,0
ntpl054182002,19,17.433809,78.386744,19063.0,1415.0,4,2,1,0,120.0,3,16.872927418719993,0,0
ygwt763963052,5,19.003517,72.82765,19064.0,635.0,1,2,2,3,60.0,9,3.0553157793778154,1,0
unqa018330695,5,13.022394,80.242439,19076.0,1280.0,5,1,2,0,16.0,5,12.394132518615256,2,0
vymi294961252,3,18.546947,73.900626,19068.0,495.0,2,2,3,0,95.0,1,1.5295984951608714,2,0
ovdd677730052,8,,,19076.0,1370.0,3,2,2,0,75.0,10,,1,0
vwet532513829,5,30.346994,78.062543,19039.0,1195.0,1,1,2,0,205.0,12,20.538171849610034,0,1
xqju897599340,3,22.753839,75.897429,19069.0,1280.0,4,1,2,0,115.0,14,12.081317518219828,1,0
vdhi598775255,4,12.323994,76.626167,19075.0,860.0,1,0,3,0,125.0,1,6.205443433899008,0,0
nmkb046829071,4,26.849596,75.800512,19076.0,1195.0,3,1,2,0,95.0,6,20.8325750761678,2,0
ynao826022383,16,22.651847,75.881991,19080.0,1260.0,1,1,1,3,47.0,5,16.616688840626562,2,0
lxbw159572659,12,12.98041,77.640489,19062.0,1420.0,1,2,1,0,80.0,4,4.648400072771237,2,0
podo313793945,4,22.311603,73.165012,19085.0,1365.0,1,2,2,0,70.0,0,9.0744717731442,1,0
lzrr770110561,16,19.254567,72.848923,19062.0,1395.0,2,2,1,0,120.0,3,4.579688289809493,1,0
soet686323070,3,12.337928,76.617889,19087.0,1105.0,2,3,2,0,120.0,0,7.756535557753129,1,0
acso587523742,12,13.044694,80.26147,19058.0,1380.0,0,2,2,0,90.0,6,7.746223734595355,2,0
clvk126175273,17,18.533811,73.899315,19052.0,820.0,4,0,2,0,110.0,12,6.118362902630352,0,0
rlud009813199,19,23.266261,77.379605,19034.0,505.0,4,2,1,3,110.0,13,3.015492329975443,1,0
cwxa533554930,1,,,19040.0,1255.0,1,1,2,0,125.0,1,,1,0
jtkq703258067,18,17.41233,78.449654,19057.0,1045.0,4,3,2,0,90.0,13,16.873857560165685,0,0
xlbu333021738,6,26.849596,75.800512,19086.0,1180.0,2,1,1,1,155.0,8,10.41769168227146,2,1
zvns001728119,4,12.933284,77.615428,19064.0,765.0,5,0,1,0,145.0,0,6.198367991397711,1,0
kjnk045904375,13,15.561295,73.749478,19037.0,1300.0,2,1,1,0,210.0,7,20.031392062812472,0,1
bhho500662401,14,26.90519,75.810753,19066.0,495.0,2,2,1,3,110.0,12,2.9761332528407447,2,0
wyva717806097,10,26.463504,80.372929,19035.0,1225.0,5,1,2,0,140.0,7,19.37348408863585,1,0
wjgb649452137,10,19.091458,72.827808,19063.0,1195.0,0,1,2,0,150.0,4,10.69023490025587,2,0
xqxt062071863,9,26.913483,75.803139,19070.0,550.0,5,2,2,0,75.0,10,1.4880477731579838,1,0
prvr112326660,15,19.1093,72.825451,19063.0,1195.0,1,1,2,3,200.0,10,19.8506301435878,2,0
xkgq621323941,1,21.186884,72.793616,19064.0,1210.0,4,1,2,0,50.0,1,9.10683925158306,1,0
owek121373349,10,21.185047,72.80859,19077.0,560.0,2,2,3,0,90.0,7,1.5179323327587648,2,0
ackm679950679,20,26.891191,75.802083,19084.0,1310.0,5,1,1,3,215.0,9,19.341808461133468,0,0
jqoa791416726,18,17.451976,78.385883,19075.0,0.0,0,2,1,0,125.0,13,7.669746054108835,0,0
xrqh902693472,10,18.593481,73.785901,19064.0,1425.0,0,2,1,0,70.0,7,4.588089365807885,3,0
tffu574526675,13,13.058616,80.264151,19084.0,1340.0,0,2,2,3,170.0,6,10.84421095949386,1,1
nazm920842476,8,19.221315,72.862381,19057.0,1070.0,5,3,3,0,115.0,9,12.2127855162281,2,0
nipx351075726,5,26.956431,75.776649,19067.0,1400.0,2,2,1,3,95.0,9,13.388148115267779,2,0
vjpm225455484,2,23.354422,85.3329,19062.0,1275.0,5,1,1,0,140.0,4,7.536105682491125,0,0
tcnx456830237,9,22.75004,75.902847,19076.0,1095.0,1,3,1,3,220.0,9,13.591519386308793,1,0
wezx691621800,19,13.02978,80.208812,19053.0,1225.0,0,1,1,0,245.0,13,17.041193611787897,2,1
wmvm614291351,7,19.065838,72.832658,19052.0,1430.0,3,2,1,0,120.0,11,9.163843230910993,0,1
qpns715561609,2,12.284747,76.625861,19081.0,1120.0,4,3,2,3,65.0,4,9.308662119355633,1,0
qlwl826053457,19,12.323978,76.627961,19055.0,1230.0,1,1,1,0,210.0,2,20.166027529984316,0,0
ffgi392615744,15,22.725835,75.887648,19086.0,1360.0,3,2,1,0,115.0,3,19.63246571946274,2,0
geqx317783058,17,30.893081,75.821495,19035.0,1100.0,0,3,1,0,225.0,13,11.709982003932321,2,0
pktg062364554,8,26.910262,75.783013,19052.0,585.0,1,2,2,0,65.0,6,1.4880662190663605,1,0
etbp755366318,13,21.173493,72.801953,19070.0,535.0,1,2,1,3,120.0,8,3.035926030506786,1,0
ygmw532609234,17,22.53796,88.349843,19034.0,730.0,0,0,2,0,125.0,11,6.045386216752016,0,0
jmbv410999422,8,12.337928,76.617889,19085.0,805.0,4,0,1,0,90.0,9,6.205285279769409,2,0
wylq111986536,1,22.745536,75.893106,19079.0,1335.0,4,2,2,0,85.0,3,9.061597007035509,2,0
opke527327744,11,18.533811,73.899315,19061.0,1285.0,5,1,1,0,190.0,3,10.706698044121364,2,1
rjxa278686515,17,11.003008,76.97544,19063.0,1135.0,1,3,2,0,205.0,0,17.103069399168035,1,1
yoye714500757,9,19.103249,72.846749,19083.0,1015.0,2,3,1,0,115.0,9,6.108760689155292,0,0
ckdl025025725,6,22.311358,73.164798,19079.0,875.0,4,0,2,0,50.0,3,6.049848888721861,1,0
yjfi613107869,20,13.064181,80.236442,19065.0,1105.0,2,3,1,0,245.0,3,12.393130080882313,0,0
kpdy631968648,3,22.310526,73.170937,19063.0,1180.0,3,1,1,3,180.0,12,16.635239139962547,2,1
xhiw923571281,2,18.994237,72.825553,19072.0,1170.0,2,1,1,0,75.0,15,7.638167710243232,1,0
djnd162861594,16,22.5491,88.400467,19040.0,815.0,0,0,1,3,170.0,14,6.045165824854442,2,1
qhbg777559179,4,21.185047,72.80859,19080.0,1370.0,2,2,2,1,50.0,9,12.142145823760126,2,0
wbpk512009651,12,12.972532,77.608179,19067.0,1360.0,2,2,1,0,130.0,7,10.846013590626095,1,0
fypj325317788,3,23.333017,85.3172,19059.0,1040.0,5,3,1,0,125.0,3,12.058029851305767,2,0
jzvo120251134,8,13.054347,80.257221,19081.0,950.0,1,3,1,1,145.0,1,6.196923263958364,0,0
kjdd891574819,16,12.906229,77.596791,19062.0,660.0,2,2,1,0,120.0,6,3.0994038390501144,1,0
nllu977204313,14,12.323994,76.626167,19056.0,670.0,1,0,1,0,135.0,6,3.102778442315635,2,0
yljb635130032,3,22.745049,75.892471,19078.0,1380.0,4,2,1,0,100.0,14,16.611581433524343,1,0
msaw471760103,16,19.1093,72.825451,19076.0,1290.0,4,1,1,0,155.0,10,19.8506301435878,2,1
vfuv942824852,9,21.15276,72.778059,19068.0,630.0,5,2,1,0,75.0,12,1.5180834241339571,2,1
liny590639861,10,17.429585,78.392621,19075.0,585.0,0,2,1,3,80.0,7,3.0681925692392165,2,0
lisb561505234,13,25.453436,81.833167,19035.0,1275.0,4,1,2,3,75.0,14,10.472435596441048,0,0
qzdt518447084,14,23.355164,85.324097,19083.0,1215.0,0,1,1,0,28.0,5,4.521805068141997,2,0
xaok808386259,1,12.986047,80.218114,19075.0,630.0,0,2,1,0,115.0,4,1.5494796970417275,2,0
eaij764364370,7,19.12663,72.829976,19056.0,1070.0,5,3,1,3,130.0,4,4.581334800265241,0,0
rway996279654,19,21.149669,72.772629,19083.0,1200.0,2,1,2,0,160.0,8,9.10788522511244,1,0
qxlz644957446,8,19.12663,72.829976,19084.0,1255.0,3,1,1,1,90.0,4,19.849664698188136,1,0
wzqp884514402,5,27.160934,78.044095,19035.0,1345.0,0,2,3,0,125.0,8,10.405165579644837,1,0
xbes729210977,10,22.538999,88.322337,19035.0,1255.0,5,1,2,3,100.0,1,13.600958711936649,2,0
lirg127820333,1,18.55144,73.804855,19053.0,1280.0,1,1,2,0,190.0,9,12.235472507946834,1,0
xdvw405874158,19,22.761593,75.886362,19078.0,0.0,3,2,3,0,120.0,9,13.5910004722385,1,0
cfex403387952,19,19.875016,75.322405,19037.0,1425.0,3,2,1,0,130.0,10,13.713493498525082,1,0
ayme786180852,14,12.337978,76.616792,19067.0,1300.0,4,1,1,0,75.0,14,10.858949705193933,2,0
mwnt885527571,8,19.876428,75.364792,19037.0,1435.0,5,2,1,0,60.0,13,16.760379276056298,3,0
bpxq909668334,18,17.440827,78.393391,19058.0,660.0,1,2,2,0,85.0,7,1.5340717607689194,1,0
hncd312933228,7,12.935662,77.61413,19085.0,1130.0,3,3,1,0,135.0,11,7.747850339383857,1,0
zbcz844648220,18,12.933298,77.614293,19083.0,1330.0,2,2,1,0,170.0,9,4.648820436755552,0,1
kvyn664423735,12,21.160437,72.774209,19074.0,1055.0,3,3,1,0,205.0,4,12.14306863645734,0,1
qnwh234309051,15,19.207222,72.972281,19075.0,1070.0,1,3,2,0,95.0,8,9.160210772982108,2,0
jkiw822064148,17,30.893234,75.82172,19038.0,685.0,0,0,3,0,190.0,3,2.927875505579768,0,1
kban095984364,4,13.027018,80.254791,19088.0,1045.0,0,3,1,3,155.0,13,13.943139482101484,0,0
knyv117313653,19,12.325461,76.632278,19072.0,1100.0,1,3,3,0,17.0,5,4.654112653937222,2,0
ixkm193074039,2,19.874103,75.368419,19039.0,1070.0,0,3,1,0,135.0,8,19.80727750998418,1,0
goop932273862,7,26.766536,75.837333,19065.0,1195.0,3,1,2,0,135.0,4,13.397932459617602,1,0
qegk114819179,3,,,19065.0,1200.0,4,1,1,0,170.0,0,,0,0
ygxg328610014,11,12.949934,77.699386,19054.0,595.0,4,2,2,1,50.0,10,1.5495871139522706,2,0
yquc248817017,20,19.876106,75.340775,19038.0,1250.0,0,1,1,0,25.0,5,9.142699227183106,0,0
htyg356491125,2,23.39925,85.390464,19087.0,1015.0,2,3,1,0,140.0,3,6.0280717308551015,2,0
ohzm071885816,12,23.416792,85.316842,19072.0,945.0,0,3,2,0,95.0,4,6.027713334627565,1,0
bwor453048187,18,13.026279,80.174568,19083.0,620.0,3,2,1,0,130.0,11,3.0986894979955277,1,0
cxfi462696842,12,22.75004,75.902847,19083.0,1040.0,5,3,1,1,160.0,2,4.530955587841242,1,0
wjpk857368409,16,13.091809,80.219104,19088.0,1315.0,0,1,1,0,220.0,8,12.392465625777453,0,0
ktkh907606379,9,22.553227,88.353273,19039.0,1070.0,1,3,1,0,200.0,9,19.643623643701666,0,0
ukdh146637079,11,23.359033,85.325347,19077.0,1100.0,2,3,2,0,165.0,10,9.043032648409891,2,1
qmnx988231322,14,26.914142,75.805704,19085.0,625.0,2,2,2,0,135.0,10,1.4880439990035814,1,0
pztg506183538,3,11.016298,76.972076,19075.0,0.0,0,2,1,3,50.0,12,4.664677959716757,2,0
mfev542326273,14,30.319528,78.040267,19040.0,655.0,4,2,2,0,70.0,2,2.9351239547840513,1,0
luxe442337406,3,22.753839,75.897429,19052.0,1105.0,3,3,1,3,75.0,6,9.061267391834598,1,0
kxio826137474,7,19.1093,72.825451,19074.0,1365.0,4,2,1,0,180.0,9,16.79715883296753,2,1
qopp628241382,2,19.178321,72.834715,19087.0,775.0,1,0,2,0,120.0,10,6.107475196286279,1,0
vvct138264344,12,12.323978,76.627961,19084.0,1055.0,3,3,1,0,230.0,13,12.410432681826242,2,1
fkzt457677553,17,18.530963,73.828972,19062.0,525.0,5,2,2,0,130.0,13,1.529664921805109,2,0
zdmm848593488,10,12.337928,76.617889,19056.0,495.0,0,2,1,3,85.0,2,3.102699426791535,1,0
tfhl251637538,20,13.005801,80.250744,19065.0,1220.0,4,1,1,3,210.0,7,13.94371116839474,1,1
xvpo717261318,16,23.357804,85.325146,19075.0,540.0,3,2,2,0,120.0,0,3.014560783670559,0,0
gojy757924413,5,11.025083,77.015393,19069.0,1375.0,4,2,2,0,210.0,1,12.438452034187613,1,1
cvog474127928,12,18.994237,72.825553,19052.0,560.0,4,2,1,0,55.0,13,3.0553946629310085,2,0
sfxx884472390,20,19.22384,72.841347,19088.0,1330.0,3,2,1,3,105.0,6,13.739092156271752,0,0
vcpm836907378,17,12.906229,77.596791,19066.0,510.0,1,2,2,3,75.0,7,1.5497167302538937,2,0
bxrq153369507,1,30.319528,78.040267,19037.0,1075.0,2,3,1,0,135.0,1,11.73898860542391,2,0
gbnu111801424,19,19.1093,72.825451,19060.0,1010.0,2,3,1,0,160.0,8,6.108657243547514,1,1
ussl692934727,13,,,19068.0,720.0,4,0,2,3,80.0,2,,2,0
hcqu349834128,2,17.428294,78.404423,19076.0,1310.0,1,1,1,0,220.0,11,19.940501916973297,1,1
nvit595454153,3,12.325461,76.632278,19053.0,1155.0,4,1,1,0,120.0,0,13.961570821957572,0,0
uhho794039705,9,13.029198,77.570997,19072.0,1055.0,4,3,2,0,16.0,5,4.647963215024013,2,0
legc429241528,11,18.530963,73.828972,19084.0,1100.0,4,3,2,3,80.0,4,12.236154541166353,1,0
irzu840842684,15,23.371292,85.327872,19059.0,1395.0,4,2,1,3,105.0,1,19.590098568124503,2,0
zrzf943004946,19,25.454648,81.834502,19041.0,1250.0,5,1,3,0,170.0,4,20.942088076213096,2,1
nhyg600387667,12,11.024839,77.007003,19054.0,720.0,1,0,2,0,130.0,7,1.5548963739937318,1,0
nufj517552375,14,,,19059.0,1315.0,2,1,1,3,140.0,10,,2,0
jqja304267945,14,23.211529,77.419399,19034.0,1245.0,4,1,1,0,110.0,15,9.047534562733018,1,0
gmnp636141354,1,17.422819,78.449578,19053.0,1210.0,1,1,1,0,220.0,4,13.805866600777579,1,0
itmk389429078,3,19.120083,72.907385,19052.0,515.0,4,2,2,0,95.0,15,3.0543219597060087,0,0
iiyk701063529,14,21.17106,72.789292,19069.0,1160.0,1,1,1,0,175.0,13,10.625000785116185,1,0
cwhh233759131,5,23.351489,85.324253,19060.0,1190.0,5,1,2,3,80.0,0,4.521861258383032,1,0
eusv344031106,15,15.496162,73.825364,19039.0,1370.0,5,2,1,3,100.0,8,16.95256572416951,2,0
tjsq450023614,7,18.51421,73.838429,19077.0,835.0,0,0,1,3,160.0,8,6.11868873655339,0,1
mfxh032712811,11,17.438263,78.397865,19064.0,1420.0,3,2,2,3,135.0,15,7.670015866956758,0,0
xrqu572664891,1,19.880256,75.323503,19040.0,615.0,2,2,2,3,90.0,14,1.5238755787248615,0,0
fxcl505948309,18,13.005801,80.250744,19070.0,685.0,1,0,2,0,175.0,12,1.549420818380912,2,0
lgjf787627268,1,11.003669,76.976494,19083.0,1330.0,0,2,1,3,60.0,8,7.774496620087613,1,0
shho532621583,18,15.49395,73.827423,19035.0,1300.0,1,1,1,0,235.0,9,13.870669532160191,1,1
zqpr154828539,9,22.753659,75.903365,19069.0,1180.0,0,1,1,0,200.0,11,12.081405889139507,0,0
hvpe101523840,12,11.022298,76.998349,19065.0,1210.0,2,1,1,0,220.0,15,20.211745361504864,0,1
vffd249340629,15,19.22384,72.841347,19084.0,1140.0,3,3,1,0,175.0,2,12.212698628348065,2,1
apor531714319,11,21.170096,72.789122,19083.0,615.0,1,2,1,0,95.0,4,1.5180023231697826,0,0
rgxs657991041,13,27.163303,78.057044,19040.0,490.0,5,2,1,0,165.0,2,2.973165848646851,0,1
okli026248375,11,13.086438,80.220672,19087.0,720.0,0,0,2,3,140.0,1,1.5491795846983514,2,0
xgml227972011,10,,,19088.0,1170.0,2,1,1,0,195.0,11,,1,1
mqtp543752252,16,13.029198,77.570997,19060.0,1075.0,5,3,3,0,165.0,6,7.746455707767519,2,0
