Timestamp,Asset_ID,Latitude,Longitude,Inventory_Level,Shipment_Status,Temperature,Humidity,Traffic_Status,Waiting_Time,User_Transaction_Amount,User_Purchase_Frequency,Logistics_Delay_Reason,Asset_Utilization,Demand_Forecast,Logistics_Delay
2024-12-18 08:24:56,3,54.493,24.5979,325,1,26.4,53.7,1,49,495,2,2,79.5,145,0
2024-01-16 09:47:08,1,49.7431,156.3216,256,1,22.3,66.3,2,10,462,0,2,95.5,276,1
2024-09-12 03:14:24,4,-86.9357,-84.9718,405,2,20.5,55.6,2,25,442,3,1,70.5,269,1
2024-11-16 01:47:31,5,-59.6078,157.02,428,0,23.5,67.3,2,33,152,7,3,71.3,300,1
2024-05-22 04:50:14,0,-10.9298,-89.0306,247,0,18.3,56.7,2,60,194,5,3,66.8,192,1
2024-06-03 20:17:37,8,-54.3571,-133.1938,276,1,19.6,53.4,2,38,408,1,1,89.2,118,1
2024-03-17 00:18:41,8,-82.1754,-169.4219,410,1,25.0,72.9,0,21,306,1,1,71.2,132,0
2024-07-21 09:43:53,0,-11.3631,83.0819,449,1,28.8,76.2,0,31,234,7,1,91.7,129,0
2024-04-05 06:44:52,6,-48.3838,-163.1177,403,1,19.4,70.3,0,43,238,4,0,79.7,202,0
2024-01-16 17:28:55,7,7.0557,-122.6525,380,0,27.1,71.5,0,23,373,2,0,97.1,286,1
2024-12-18 01:23:54,5,-1.0776,51.9075,417,2,27.0,62.8,2,33,373,0,2,74.1,122,1
2024-12-18 14:40:09,0,-81.5733,-17.3787,169,0,28.4,74.4,2,53,342,5,1,98.1,179,1
2024-03-04 09:04:38,7,75.2109,170.3371,382,0,22.2,63.2,0,12,467,5,3,80.6,210,1
2024-11-08 02:08:22,6,-21.4288,-164.2915,404,0,18.8,69.3,1,59,307,9,2,67.7,223,1
2024-05-22 03:32:11,8,-49.145,-120.0898,399,0,20.1,74.2,1,54,317,7,0,88.2,143,1
2024-07-16 02:28:08,0,-87.3835,60.4609,271,1,24.6,73.0,1,53,382,2,3,94.1,166,0
2024-01-20 21:06:05,0,69.6413,1.4327,332,0,18.8,74.7,2,16,279,1,3,61.8,289,1
2024-04-16 03:03:08,5,19.9466,-104.4665,445,1,25.7,50.8,2,28,414,1,2,75.5,140,1
2024-02-07 04:52:21,6,19.5573,171.8697,426,2,23.6,58.0,2,47,263,0,1,92.9,136,1
2024-01-16 04:10:14,6,-46.9621,87.6972,419,2,27.0,56.7,1,25,378,1,3,74.3,212,0
2024-01-12 02:20:39,4,-34.4433,-4.0669,128,0,29.0,71.0,1,12,404,7,1,81.3,272,1
2024-10-16 20:45:23,9,-7.8199,-78.215,200,2,19.2,67.7,2,11,349,5,3,73.6,299,1
2024-08-01 09:16:16,8,11.6611,44.7505,434,1,29.4,76.3,2,30,166,0,3,94.6,220,1
2024-01-13 21:07:39,0,-12.4175,135.9866,339,0,26.4,73.8,0,58,488,2,3,89.3,299,1
2024-03-27 04:33:58,1,-79.3451,-52.5151,224,1,19.0,79.9,2,17,139,3,2,96.1,279,1
2024-03-15 14:48:46,1,24.4216,-7.0649,387,0,18.4,79.5,0,17,456,1,2,65.9,155,1
2024-04-25 10:07:09,8,71.7196,-107.3427,146,0,26.0,57.2,0,47,188,3,0,76.0,131,1
2024-08-20 01:28:08,4,-69.6585,23.6323,177,2,18.6,74.5,2,16,429,0,1,72.4,132,1
2024-07-02 13:50:19,0,67.365,71.5047,316,0,26.4,60.0,1,36,274,0,2,68.2,218,1
2024-07-06 13:05:43,9,-31.9611,-75.8092,458,2,25.0,79.6,2,56,303,0,3,73.8,206,1
2024-06-16 11:37:07,4,-82.4812,139.058,481,1,24.0,72.5,1,34,152,3,0,79.8,299,0
2024-06-12 09:44:35,5,25.3254,132.6264,231,1,19.4,66.6,2,32,289,7,0,77.6,240,1
2024-07-20 20:03:39,5,40.7401,110.4737,129,1,19.2,77.9,1,11,448,3,3,68.9,132,0
2024-10-16 14:41:08,0,-53.779,30.8863,398,1,29.1,75.3,1,58,172,0,1,99.3,194,0
2024-09-02 03:17:19,5,-39.3791,-53.1316,149,0,19.8,51.3,2,24,386,5,0,87.2,208,1
2024-07-20 16:26:17,5,46.2788,41.3453,338,2,20.6,65.0,1,56,421,1,0,86.9,142,0
2024-08-19 00:05:12,7,-65.9199,-160.2292,252,2,27.1,59.8,1,53,457,7,1,95.4,273,0
2024-03-04 10:19:51,5,-32.2707,98.1472,330,1,26.5,59.2,0,51,274,2,1,69.1,139,0
2024-10-01 07:42:57,5,73.392,-62.3138,464,0,28.2,61.4,2,20,177,2,2,60.3,279,1
2024-02-02 12:51:41,8,77.7678,-165.1979,141,0,27.7,55.0,0,12,432,9,0,87.5,278,1
2024-10-31 06:24:27,5,-2.8228,75.2804,463,2,19.5,64.4,1,32,244,0,1,69.8,294,0
2024-12-01 04:41:08,8,-74.278,137.456,223,2,25.2,54.1,1,45,121,0,0,85.9,153,0
2024-03-15 02:17:56,1,-21.5797,129.7599,301,2,18.5,75.3,0,39,140,5,2,78.5,208,0
2024-03-05 22:52:24,1,35.9521,5.775,195,1,26.9,79.8,0,57,190,1,1,60.6,235,0
2024-10-26 23:46:59,7,-8.7267,-140.3988,310,1,23.8,72.4,0,53,277,3,0,91.3,122,0
2024-03-17 17:11:29,2,-56.1219,135.4235,100,2,23.6,64.3,1,29,276,4,0,89.1,198,0
2024-01-13 15:51:27,0,23.2259,110.6901,147,2,18.7,68.5,2,25,439,8,3,75.2,266,1
2024-05-30 23:00:59,9,-53.6993,79.0096,251,0,22.8,62.9,2,52,173,2,0,72.9,268,1
2024-07-31 22:57:20,7,-3.822,-40.3169,108,1,26.6,61.7,1,47,122,6,2,64.6,116,0
2024-06-13 04:47:01,6,-48.053,-175.0849,340,2,27.9,69.1,0,32,162,1,2,90.9,300,0
2024-07-06 15:59:22,3,68.132,-51.5071,167,0,21.6,54.6,0,46,240,9,2,60.5,278,1
2024-02-28 12:30:38,3,-80.4289,177.558,488,1,24.9,79.2,2,52,290,9,1,82.5,248,1
2024-03-22 06:45:28,8,42.9526,146.6224,330,1,24.4,79.5,0,19,110,6,3,66.3,109,0
2024-01-29 19:22:37,9,-40.5556,55.0777,177,1,25.6,71.9,1,20,193,5,0,95.5,182,0
2024-07-09 02:11:05,4,-12.7845,-147.2449,132,1,22.9,66.5,0,35,209,5,0,94.3,122,0
2024-06-20 13:30:09,6,-63.6304,164.185,208,0,22.5,65.9,2,38,462,6,2,83.1,193,1
2024-06-01 00:41:56,6,21.8816,128.7922,348,0,25.8,62.9,1,24,352,5,2,96.5,164,1
2024-03-23 20:27:30,4,-85.9619,103.5733,156,2,19.4,75.2,2,44,135,0,2,66.6,108,1
2024-04-18 04:50:13,5,-36.6154,-46.3008,468,1,26.6,59.0,2,16,144,3,2,86.8,276,1
2024-06-26 09:25:46,7,-85.0916,68.3039,142,0,28.4,67.3,1,30,181,5,2,84.3,104,1
2024-02-04 01:08:26,1,-13.6168,-165.0825,349,2,21.1,55.1,2,13,453,9,2,65.1,111,1
2024-04-01 16:27:12,4,42.6032,146.1485,226,1,23.9,61.2,2,13,211,1,0,67.5,232,1
2024-08-14 21:28:50,2,86.8195,-21.0786,481,2,22.4,77.9,1,25,143,7,1,71.4,124,0
2024-10-03 18:21:52,5,-82.6294,-72.3332,448,1,20.1,65.7,0,20,180,6,0,61.7,253,0
2024-03-25 12:22:10,5,41.9728,81.4274,441,0,18.9,67.0,1,48,359,7,0,76.0,300,1
2024-09-12 22:46:47,1,-7.3863,-44.8767,470,1,25.1,70.3,2,11,417,2,0,76.5,126,1
2024-05-03 22:24:53,1,-21.2573,12.4574,459,2,26.4,50.6,2,17,222,8,1,94.9,265,1
2024-05-27 09:56:34,6,-33.9378,-176.3102,324,2,27.7,54.8,0,46,344,9,1,70.7,105,0
2024-05-25 08:35:36,8,23.9115,179.0046,194,0,24.9,57.9,1,10,220,2,3,77.3,172,1
2024-03-20 08:55:41,9,-80.5196,-2.9668,334,1,22.8,61.1,0,52,389,1,1,88.0,123,0
2024-05-23 15:33:36,2,45.8603,148.4775,179,1,25.5,75.8,0,19,139,8,1,83.5,282,0
2024-10-19 23:58:05,8,60.0491,-175.5019,401,0,27.1,67.2,1,51,487,2,2,86.3,238,1
2024-04-11 04:39:16,1,-33.9528,-54.2201,384,2,24.2,72.5,2,50,131,2,2,80.1,141,1
2024-03-10 06:12:13,9,7.9549,-109.2897,434,1,22.0,69.2,2,17,233,9,3,63.4,138,1
2024-12-28 10:46:03,1,-6.9237,20.9631,366,0,18.7,59.1,1,39,466,5,1,82.7,109,1
2024-05-06 07:22:22,3,-80.5883,-167.4673,269,2,27.7,57.5,1,54,288,5,3,89.8,116,0
2024-01-17 04:29:26,0,-60.3563,95.7232,292,1,22.7,61.0,0,42,358,8,0,77.7,256,0
2024-09-28 01:41:47,6,-83.3207,19.9119,288,1,25.4,62.0,0,54,154,1,1,71.9,211,0
2024-03-06 02:39:46,8,-54.4964,-93.8603,286,1,20.7,59.0,2,43,387,3,1,60.7,134,1
2024-08-16 05:55:39,7,66.5399,160.551,155,0,24.0,72.4,1,28,398,5,1,63.8,278,1
2024-08-07 09:39:53,8,16.1144,-24.4118,488,1,26.5,66.6,2,41,104,0,0,67.1,151,1
2024-04-30 20:36:22,8,-84.9601,17.4992,386,2,21.8,79.7,1,15,463,0,1,75.0,224,0
2024-07-03 12:38:53,3,-62.6441,-34.4446,153,1,20.7,55.3,1,55,304,7,3,79.5,147,0
2024-04-27 09:13:01,5,82.9727,171.1469,317,0,26.5,52.7,2,37,427,1,1,69.9,233,1
2024-12-11 16:22:11,5,-50.8081,11.3148,281,2,28.0,73.5,1,43,390,4,0,86.4,153,0
2024-04-30 19:31:45,8,67.8612,174.7961,473,0,24.8,61.7,2,19,360,9,2,97.3,186,1
2024-03-26 15:40:51,7,52.0415,-64.6403,221,1,25.2,68.5,1,41,101,8,3,99.3,287,0
2024-02-19 23:24:03,2,-74.9003,146.0765,276,2,29.2,77.1,0,39,483,6,3,71.5,157,0
2024-09-15 01:08:22,5,-10.7414,-56.5849,331,1,21.6,61.2,2,24,450,7,1,64.4,123,1
2024-05-07 12:49:54,2,77.436,42.529,249,1,24.3,78.8,2,13,125,1,0,78.7,165,1
2024-06-30 04:50:57,0,-39.701,158.9084,379,0,23.8,78.8,1,22,361,4,2,89.3,112,1
2024-11-08 03:31:33,1,65.9337,130.6003,489,2,18.4,59.9,1,28,136,8,1,74.3,272,0
2024-09-27 15:16:09,8,-3.7749,-110.6148,211,2,19.8,52.8,2,23,423,0,1,80.6,185,1
2024-10-26 22:42:24,8,-22.1627,-58.0963,454,2,18.9,50.9,1,45,230,6,2,70.2,116,0
2024-09-23 14:50:23,1,-7.7974,-150.3367,427,2,23.9,56.2,2,31,443,2,3,89.0,148,1
2024-08-19 08:18:25,7,-47.9015,-121.4183,332,2,24.4,69.5,2,27,343,4,1,87.6,235,1
2024-10-20 12:32:47,0,64.0594,-102.2596,195,2,19.3,70.6,2,34,134,1,1,98.2,220,1
2024-07-27 09:16:20,9,38.5127,-17.3878,249,1,23.6,74.3,1,45,482,6,0,66.8,246,0
2024-11-26 11:25:34,4,53.447,-162.7863,274,0,22.0,51.1,2,38,175,3,1,64.0,271,1
2024-05-23 20:20:51,6,77.998,-97.0043,272,2,19.0,72.1,1,32,113,5,3,94.9,119,0
2024-08-26 13:29:17,0,-83.1143,74.21,214,0,27.0,55.0,0,18,319,2,0,67.0,127,1
2024-01-15 08:13:04,6,14.4593,157.9293,487,0,18.7,62.0,1,35,432,8,3,72.3,247,1
2024-10-11 10:29:57,1,-48.6056,-11.5509,420,0,29.9,64.6,2,34,282,9,0,79.4,134,1
2024-05-17 11:54:58,5,-11.6172,47.739,135,0,24.7,67.1,2,26,380,6,1,64.6,109,1
2024-08-16 22:23:42,0,17.7318,-166.4083,269,2,25.2,63.5,1,19,262,6,2,71.6,295,0
2024-08-22 09:00:38,2,-31.4958,-37.5932,419,1,21.0,74.2,0,29,386,8,1,95.1,186,0
2024-09-02 16:36:48,6,79.6896,84.1175,407,1,23.5,77.7,1,55,351,5,3,68.4,168,0
2024-12-16 12:03:58,9,-79.5331,-178.6658,331,2,24.2,74.0,1,60,225,7,3,61.0,142,0
2024-02-27 15:58:37,0,63.9549,-128.7581,444,2,20.8,63.9,2,38,203,0,2,73.7,201,1
2024-10-16 12:27:49,0,61.1522,5.9286,319,2,29.1,61.3,1,24,392,6,3,72.8,123,0
2024-04-27 12:02:57,1,-26.3913,-155.6326,402,1,21.0,66.3,0,52,306,9,2,70.1,251,0
2024-08-07 08:25:04,1,14.8779,-139.1721,269,0,19.0,73.6,0,50,307,2,0,68.1,102,1
2024-07-23 23:11:06,1,49.6418,-121.3862,318,2,22.5,59.3,2,18,331,8,3,97.3,273,1
2024-09-23 02:31:52,3,-48.6654,115.3562,388,1,24.6,74.3,1,29,461,0,0,68.1,159,0
2024-10-18 06:34:56,6,38.047,-80.0446,166,0,26.9,58.3,0,29,283,2,2,64.1,113,1
2024-04-23 08:06:46,1,9.8934,13.9028,338,1,28.7,65.6,2,45,348,7,1,96.1,230,1
2024-02-15 19:39:56,4,-43.0411,-154.0658,457,2,18.7,52.7,0,52,366,3,3,93.1,275,0
2024-06-17 14:27:56,6,-71.8307,-53.6072,274,1,21.5,74.0,2,23,448,4,0,74.7,200,1
2024-07-19 13:04:45,7,16.1221,79.0279,332,0,19.2,56.9,1,27,357,1,3,87.8,217,1
2024-09-30 14:31:08,4,1.3877,64.0078,388,2,27.4,50.6,1,58,401,4,0,81.4,196,0
2024-08-06 22:02:54,1,30.3691,-111.1134,377,1,18.2,51.7,1,34,306,7,1,87.9,139,0
2024-03-04 23:39:01,2,53.517,152.1576,265,1,23.5,78.4,0,60,107,2,2,62.4,237,0
2024-06-09 06:11:00,8,-20.984,-125.2428,316,0,19.8,70.6,1,18,194,3,0,95.8,240,1
2024-08-03 20:36:10,6,-59.8257,-2.9502,239,2,28.7,64.0,0,35,469,2,2,63.9,293,0
2024-04-14 08:17:18,3,-49.2845,40.5814,241,0,21.4,70.9,0,48,121,3,2,75.3,195,1
2024-07-28 07:33:03,1,88.2246,-148.6037,326,0,27.2,69.3,1,24,492,8,2,72.5,223,1
2024-09-13 12:35:37,2,-13.535,94.6256,357,1,24.0,76.1,1,39,339,8,1,97.8,146,0
2024-09-05 05:28:16,6,57.1287,148.1805,279,1,19.6,55.9,2,30,187,8,1,90.5,126,1
2024-01-02 07:22:55,2,-61.8546,43.8074,106,1,26.7,53.3,1,39,128,4,2,88.0,117,0
2024-11-08 05:03:59,7,9.0931,-155.6411,381,2,20.0,52.9,0,13,216,4,2,87.3,160,0
2024-11-15 06:42:17,7,-19.6632,-133.2353,416,1,20.5,61.9,1,51,172,0,2,75.5,112,0
2024-12-16 21:09:29,9,43.4429,-106.3154,147,0,19.0,73.2,1,60,260,4,0,77.2,216,1
2024-03-27 02:27:30,3,-24.6226,30.2486,277,2,28.1,55.1,0,44,111,2,2,91.8,282,0
2024-09-29 14:00:13,0,5.6237,177.8639,116,1,23.0,79.6,1,55,362,0,3,96.6,222,0
2024-10-08 14:00:54,7,-49.8421,-83.2963,324,1,22.2,62.9,2,50,365,6,2,95.8,210,1
2024-12-23 22:24:48,0,22.5359,82.6248,325,2,26.0,56.0,0,34,359,3,3,72.2,248,0
2024-06-03 09:40:42,1,30.8916,173.4833,245,1,22.0,61.2,1,22,480,5,2,89.3,284,0
2024-06-26 11:19:42,5,3.0051,-89.4957,424,1,23.2,50.2,0,55,385,8,2,83.2,228,0
2024-12-13 17:26:27,5,-9.8416,87.3444,467,0,26.5,62.1,2,54,222,1,1,97.3,259,1
2024-03-24 12:07:04,4,-84.6425,70.457,262,2,23.4,62.0,2,36,272,6,3,82.9,146,1
2024-09-17 03:48:24,7,1.8375,71.811,356,1,21.6,60.4,0,45,292,0,0,94.3,196,0
2024-09-23 17:43:36,6,-69.8671,-68.073,166,0,20.4,70.2,0,19,391,4,3,74.0,238,1
2024-11-19 04:06:22,4,72.8374,179.4522,349,2,25.6,53.9,2,26,189,8,2,77.1,285,1
2024-08-13 01:42:45,7,50.8775,-155.5478,338,1,26.8,68.3,1,45,458,8,0,76.7,191,0
2024-08-08 13:11:48,5,23.7118,-92.9098,273,1,19.9,63.6,0,27,265,7,2,77.0,243,0
2024-09-09 10:53:12,7,65.9641,85.9925,239,2,25.8,56.0,1,50,274,6,2,88.3,261,0
2024-11-27 09:05:44,9,41.7285,131.8376,278,1,22.8,52.9,2,18,104,3,1,71.2,190,1
2024-04-29 15:32:06,0,-79.2933,52.6196,412,0,20.2,65.0,0,14,230,1,0,72.9,249,1
2024-12-30 19:22:58,6,78.1285,162.4365,125,2,25.4,61.5,1,50,408,5,3,83.4,221,0
2024-12-19 21:18:37,8,56.5445,31.2501,404,1,24.7,74.2,2,23,459,0,1,71.7,127,1
2024-09-06 12:53:25,9,44.2451,-34.2571,392,1,29.1,51.3,0,35,434,6,3,70.8,249,0
2024-12-30 07:08:49,7,-27.8944,104.517,145,1,29.8,75.7,1,60,287,8,1,87.6,216,0
2024-11-16 16:38:18,4,77.0206,0.8221,485,0,24.6,50.3,2,11,155,0,0,84.9,161,1
2024-06-08 09:09:10,4,72.3311,-105.9002,312,0,19.1,52.0,1,50,263,1,3,87.6,123,1
2024-04-24 17:57:19,6,-30.4204,70.9998,286,2,25.1,56.2,1,50,408,9,1,99.3,148,0
2024-03-01 20:32:48,3,-71.5279,-171.9428,396,2,23.0,61.1,0,14,439,7,3,91.9,119,0
2024-02-23 18:40:35,0,-53.2492,-17.118,352,1,26.6,70.3,1,12,260,6,1,77.4,267,0
2024-09-25 05:14:38,7,-30.8076,-167.4756,410,1,28.4,52.7,1,48,352,7,2,95.5,213,0
2024-03-09 19:11:05,1,-44.764,-118.3579,484,0,22.8,53.7,0,18,176,3,2,73.7,131,1
2024-01-29 14:54:57,0,47.5743,144.998,152,2,18.7,68.6,0,51,483,1,2,87.8,163,0
2024-10-07 17:53:55,5,-23.2761,-88.0696,329,1,27.3,68.4,1,57,418,0,1,90.0,101,0
2024-10-17 15:23:46,3,-18.8295,76.8645,314,0,23.8,63.7,1,41,117,7,3,69.5,147,1
2024-01-30 00:58:41,3,58.3197,0.0698,121,2,27.2,71.1,1,44,340,7,3,74.6,286,0
2024-08-15 08:04:23,0,-84.8788,-37.2609,428,1,24.1,58.4,1,11,111,5,2,81.1,111,0
2024-02-06 09:01:38,1,28.387,33.4827,113,2,23.0,73.4,1,50,309,7,1,71.7,293,0
2024-01-08 14:39:40,7,87.018,-27.3053,201,0,27.9,64.4,0,30,198,6,2,93.9,276,1
2024-04-11 06:00:56,8,-9.7509,-86.2981,227,0,28.3,62.8,1,30,400,3,1,68.2,194,1
2024-03-20 21:32:29,2,79.8212,-21.6975,445,1,25.3,57.9,1,38,364,0,1,93.6,275,0
2024-04-29 10:31:08,2,33.0027,-70.5854,407,2,29.6,64.3,2,10,102,5,3,98.5,133,1
2024-12-20 11:12:28,8,-12.452,-174.3397,135,2,22.9,60.9,2,42,379,7,1,93.2,159,1
2024-07-05 18:54:49,0,-19.6171,-163.0539,160,1,22.3,69.7,1,37,255,6,1,66.8,170,0
2024-02-27 01:39:05,5,13.7939,25.2973,472,2,22.7,53.0,2,30,389,5,2,86.8,232,1
2024-10-11 19:36:19,1,-46.8643,158.7293,408,2,19.5,65.2,1,25,230,2,1,61.9,245,0
2024-12-28 10:23:37,4,-35.2452,78.2544,306,0,26.1,74.8,2,37,232,6,3,77.1,289,1
2024-01-28 02:18:52,3,17.5448,-68.5291,107,2,28.6,54.6,1,52,180,0,1,89.8,194,0
2024-10-11 05:31:10,2,-87.1408,-147.3922,155,1,26.9,75.0,1,25,446,4,0,96.8,176,0
2024-10-07 13:44:52,1,-73.5498,115.0268,414,1,26.8,73.9,2,14,130,0,0,86.9,267,1
2024-06-07 10:37:34,5,75.223,158.8602,177,0,19.9,58.4,0,57,335,4,2,98.6,283,1
2024-12-20 04:15:05,9,-40.8267,51.4673,118,1,26.8,65.4,1,21,475,0,0,96.9,165,0
2024-02-11 21:05:23,0,-80.2129,116.4288,438,2,25.0,65.2,1,49,421,2,3,82.4,273,0
2024-02-22 20:07:47,0,18.761,139.9566,154,0,26.8,56.0,0,13,413,7,1,73.8,220,1
2024-05-25 08:22:12,8,9.1346,9.0052,320,2,24.3,77.0,0,56,410,2,1,73.4,141,0
2024-07-03 12:21:01,0,-28.6942,-75.4244,402,0,20.3,56.6,1,52,149,3,2,82.6,158,1
2024-01-28 23:24:51,7,23.9592,-88.7602,443,1,18.9,68.8,0,36,159,1,2,86.3,171,0
2024-06-10 09:00:08,7,68.1545,43.8007,246,2,22.0,58.1,2,54,128,6,1,61.0,265,1
2024-03-08 23:13:09,9,76.0358,53.043,146,2,20.7,50.6,0,28,201,9,2,75.9,178,0
2024-07-27 10:13:09,0,-30.0307,157.1442,108,1,23.0,73.4,0,13,324,1,0,77.9,233,0
2024-09-10 19:41:42,0,-79.2584,125.5026,152,1,22.8,65.2,2,33,386,3,2,63.3,227,1
2024-04-27 03:04:28,1,-86.6606,29.6786,361,0,29.7,62.2,1,35,131,8,3,61.8,253,1
2024-04-22 22:47:46,2,-60.0975,-13.7518,495,2,23.8,69.8,2,22,487,8,2,86.1,108,1
2024-01-09 03:30:54,5,50.475,-168.8578,187,2,24.5,73.1,0,23,382,6,2,67.4,149,0
2024-12-09 09:35:15,3,20.9244,-59.3367,202,0,26.5,77.8,0,31,298,7,3,60.6,102,1
2024-03-07 03:32:02,4,-8.4784,117.2494,384,1,24.5,62.2,0,45,418,6,3,75.8,298,0
2024-08-04 03:11:01,8,-30.809,-126.7483,486,2,25.8,64.9,0,31,136,8,1,85.4,178,0
2024-12-10 18:38:52,8,17.9831,-135.1026,488,2,25.4,64.3,0,14,254,0,2,84.0,250,0
2024-11-17 12:35:32,8,-28.2385,-87.7617,244,0,29.1,67.2,2,18,118,4,1,70.5,290,1
2024-11-03 00:16:47,2,18.1994,40.5771,193,2,25.7,64.0,2,33,335,7,0,90.0,240,1
2024-10-20 02:07:47,7,-3.5038,21.9533,268,1,18.7,69.5,2,39,101,8,0,77.1,205,1
2024-01-09 21:49:29,2,88.528,-0.3595,375,0,19.2,72.9,1,58,119,6,3,96.9,213,1
2024-07-22 11:45:54,9,-24.7838,-21.176,465,2,28.0,59.6,0,51,305,9,0,96.9,153,0
2024-08-30 12:04:18,1,56.1373,82.4192,258,0,19.3,74.2,1,52,407,7,2,84.7,245,1
2024-11-20 18:45:34,0,-13.2882,-171.9473,254,1,27.3,71.7,1,38,279,9,1,91.5,111,0
2024-11-24 01:13:40,1,68.9345,172.152,456,2,20.9,71.2,0,46,414,9,0,90.6,280,0
2024-01-26 17:18:01,7,-80.9601,52.614,158,2,29.7,78.2,2,43,334,4,2,72.7,181,1
2024-07-23 23:58:44,5,57.2271,59.2588,158,0,25.9,51.3,1,46,308,6,3,64.6,115,1
2024-04-21 07:23:11,1,82.6307,-111.6216,260,1,23.2,56.3,0,57,329,6,0,77.9,258,0
2024-05-29 19:41:42,2,53.0221,110.4363,249,2,21.4,56.6,1,49,398,9,0,67.3,279,0
2024-02-15 12:50:05,6,21.6362,35.7292,224,0,28.3,69.0,0,20,445,5,3,60.1,259,1
2024-04-21 22:20:02,8,-0.5646,175.2938,162,1,29.4,65.9,1,40,262,1,1,61.5,298,0
2024-09-07 01:59:11,4,-53.9744,-52.4536,160,1,20.7,63.1,0,52,488,2,0,79.6,246,0
2024-04-26 07:24:41,8,70.9071,-64.7863,260,1,18.8,55.0,1,13,428,1,2,73.9,198,0
2024-03-23 13:50:53,7,-32.3196,-16.4458,245,2,23.3,59.8,0,28,142,4,3,80.7,160,0
2024-04-05 13:50:11,7,-9.6291,39.6506,495,1,25.1,75.5,1,39,234,0,3,74.8,203,0
2024-08-24 01:36:22,8,-69.5639,-74.6473,236,0,18.2,50.5,0,20,260,1,2,61.1,278,1
2024-11-07 04:03:32,9,49.043,-4.5352,259,1,21.3,79.3,1,49,276,1,3,99.1,259,0
2024-09-20 16:44:25,7,69.7608,-77.0188,227,1,27.6,68.1,1,60,399,0,1,64.1,126,0
2024-11-06 21:58:30,7,27.4034,-35.8705,204,2,20.5,60.2,0,26,460,4,3,66.9,231,0
2024-03-30 12:05:51,1,-31.4314,-110.7069,384,0,18.5,79.0,1,21,185,7,2,68.1,143,1
2024-05-24 00:02:16,6,63.5554,151.4083,187,0,18.9,60.3,0,34,223,0,2,85.3,197,1
2024-01-26 08:28:52,3,86.6663,-8.1036,302,1,19.5,64.5,1,38,149,9,3,69.0,213,0
2024-05-18 14:34:50,3,62.9549,134.6387,177,2,24.7,70.6,2,58,301,0,0,82.7,254,1
2024-05-19 11:10:13,2,57.555,179.2349,448,2,21.5,55.7,2,55,500,1,0,86.7,173,1
2024-10-19 16:07:51,5,-8.3428,-26.2702,197,2,22.9,71.9,0,18,387,8,3,71.0,140,0
2024-04-12 19:29:51,1,-51.6025,114.3963,428,2,28.6,77.7,2,14,175,8,1,96.2,115,1
2024-02-29 23:31:58,8,-30.946,-65.5352,435,0,24.7,75.3,2,41,245,1,2,87.1,232,1
2024-10-03 16:09:16,6,-47.3503,-100.2211,309,2,20.2,65.8,1,26,105,8,0,60.7,244,0
2024-07-12 10:13:28,9,29.2931,-63.656,346,1,21.5,60.1,0,17,370,8,3,70.8,259,0
2024-10-24 02:04:39,2,-67.4262,-107.5156,428,1,29.1,55.9,0,34,176,1,3,89.5,123,0
2024-03-21 11:55:45,5,82.8116,62.1983,106,1,21.6,79.3,0,51,120,8,2,96.2,228,0
2024-07-14 20:00:38,3,58.6218,133.4487,154,0,25.8,69.0,0,60,357,9,0,87.9,269,1
2024-11-23 19:15:58,1,-31.9959,164.6097,417,2,23.8,50.7,2,47,278,1,3,88.7,226,1
2024-09-26 10:33:52,5,84.8041,86.1533,438,0,20.6,79.3,2,37,431,4,0,71.7,246,1
2024-08-09 16:48:19,5,-11.147,-97.9335,106,0,29.6,62.0,2,54,410,8,2,62.3,111,1
2024-11-23 08:35:37,4,-9.8535,-164.784,147,0,27.5,51.6,0,15,496,3,1,68.4,238,1
2024-10-16 22:49:20,7,35.674,177.2099,248,1,23.0,72.3,2,35,256,2,1,99.2,296,1
2024-02-15 22:41:00,7,87.965,-109.0684,299,2,20.5,75.2,0,21,148,5,0,67.5,150,0
2024-06-15 02:50:21,7,68.1229,9.8155,382,1,20.6,72.8,2,10,128,0,2,79.2,157,1
2024-06-26 19:58:52,2,84.0215,75.4829,236,1,19.4,57.2,2,13,368,1,2,83.7,276,1
2024-12-01 12:38:57,4,73.9154,-123.8449,122,0,28.3,80.0,1,43,444,9,0,91.6,141,1
2024-07-31 03:43:10,1,56.2829,49.0292,201,2,24.4,50.8,2,13,367,1,3,88.3,174,1
2024-03-16 13:20:30,9,-89.0981,33.8294,226,2,18.6,77.9,2,30,252,9,3,67.3,145,1
2024-06-17 14:43:11,9,0.4055,97.6022,266,1,23.5,60.2,2,57,108,1,1,65.5,202,1
2024-01-26 05:00:06,8,29.7128,-51.8993,277,1,29.2,56.9,1,24,100,1,0,84.2,164,0
2024-03-09 09:56:32,4,76.8582,-8.4829,475,2,24.3,52.6,2,55,283,5,2,95.9,173,1
2024-08-28 07:23:00,8,-74.188,-176.0141,387,1,28.1,64.7,0,51,340,9,2,61.1,243,0
2024-01-13 18:59:02,6,14.1533,164.1186,286,2,25.0,68.4,2,50,382,4,2,71.9,283,1
2024-12-21 10:48:36,7,3.9786,-135.2219,367,0,27.0,55.1,2,47,449,8,0,99.7,109,1
2024-12-28 17:40:09,4,-40.9216,27.5281,371,0,27.4,50.9,0,40,463,7,2,90.7,144,1
